nombre_de_usuario,genero,edad,pais,tipo_de_subscripcion,tiempo_de_escucha,canciones_escuchadas_por_dia,omision,tipo_de_dispositivo,anuncios_escuchados_por_semana,escucha_sin_conexion,cancelado
2861,femenino,39,reino unido,gratis,45,19,0.51,computador,13,0,0
2862,otro,52,reino unido,gratis,50,13,auto%#,computador,23,0,0
2864,femenino,38,alemania,familiar,213,19,0.34,computador,0,1,0
2865,femenino,38,reino unido,familiar,211,60,0.16,computador,0,1,1
2866,masculino,57,india,gratis,59,87,0.24,web,16,0,0
2867,otro,44,australia,familiar,161,72,0.32,computador,0,1,0
2868,otro,36,reino unido,estudiante,103,95,0.0,celular,0,1,0
2869,femenino,34,francia,pago,89,24,0.44,celular,0,1,0
2870,otro,44,alemania,familiar,137,2,0.13,web,0,1,0
2871,femenino,38,reino unido,pago,257,58,0.35,web,0,1,0
2872,femenino,33,pakistan,familiar,148,48,0.3,web,0,1,1
2873,masculino,53,estados unidos,estudiante,295,88,0.42,computador,0,1,0
2874,masculino,44,canada,pago,114,96,0.04,computador,0,1,0
2875,masculino,53,estados unidos,gratis,167,18,0.14,computador,9,0,0
2876,otro,38,estados unidos,familiar,255,43,0.4,computador,0,1,0
2877,otro,21,francia,gratis,266,15,0.41,celular,8,1,0
2878,femenino,38,estados unidos,familiar,42,5,0.12,web,0,1,0
2879,otro,54,canada,pago,52,4,0.55,web,0,1,0
2880,otro,57,alemania,estudiante,67,58,0.31,computador,0,1,1
2881,femenino,47,pakistan,pago,38,27,0.1,web,0,1,0
2882,masculino,22,canada,gratis,154,43,0.32,celular,34,0,0
2883,otro,31,francia,pago,49,84,0.47,web,0,1,0
2884,otro,37,francia,familiar,205,88,0.35,computador,0,1,0
2885,otro,58,canada,familiar,291,32,0.48,celular,0,1,0
2886,femenino,49,estados unidos,pago,86,67,0.19,computador,0,1,1
2887,femenino,54,reino unido,pago,154,39,0.49,computador,0,1,1
2888,masculino,16,australia,estudiante,230,28,0.58,web,0,1,0
2889,masculino,24,reino unido,estudiante,123,92,auto%#,web,0,1,0
2890,femenino,43,australia,gratis,204,67,0.01,computador,20,0,0
2891,femenino,28,alemania,estudiante,252,5,0.4,computador,0,1,0
2892,masculino,23,canada,familiar,249,79,0.04,web,0,1,0
2893,otro,46,alemania,gratis,296,95,0.19,computador,12,0,0
2894,otro,18,alemania,familiar,257,2,0.04,celular,0,1,1
2895,femenino,47,australia,gratis,257,98,0.0,celular,45,0,0
2896,masculino,55,estados unidos,gratis,134,40,0.09,web,10,0,0
2897,otro,38,reino unido,pago,297,56,0.49,computador,0,1,0
2898,masculino,49,canada,familiar,192,26,0.21,web,0,1,0
2899,femenino,38,francia,familiar,83,55,0.57,web,0,1,0
2900,masculino,38,estados unidos,pago,223,73,0.36,celular,0,1,0
2901,otro,26,india,estudiante,105,39,0.19,web,0,1,0
2902,otro,58,canada,pago,215,14,0.41,celular,0,1,0
2903,femenino,29,india,gratis,154,94,0.47,computador,5,0,1
2904,femenino,38,india,pago,178,12,0.22,computador,0,1,0
2905,femenino,50,estados unidos,pago,158,61,0.25,celular,0,1,0
2906,femenino,24,reino unido,gratis,15,86,0.54,web,38,0,0
2907,femenino,39,pakistan,gratis,247,41,0.17,computador,23,0,0
2908,otro,16,francia,familiar,153,14,0.46,celular,0,1,0
2909,femenino,22,francia,gratis,245,50,0.01,web,47,0,0
2910,masculino,57,estados unidos,estudiante,203,42,0.15,computador,0,1,1
2911,masculino,28,pakistan,gratis,78,55,0.57,computador,9,0,1
2912,otro,48,reino unido,pago,108,86,0.35,celular,0,1,0
2913,femenino,48,francia,familiar,47,86,0.58,web,0,1,0
2914,otro,46,estados unidos,familiar,145,13,0.55,celular,0,1,0
2915,femenino,46,canada,pago,81,66,0.34,computador,0,1,1
2917,masculino,37,reino unido,estudiante,242,56,0.37,computador,0,1,0
2918,otro,25,india,gratis,177,10,0.06,web,35,0,0
2919,femenino,21,estados unidos,pago,283,26,0.09,celular,0,1,0
2920,masculino,29,estados unidos,pago,261,91,0.36,celular,0,1,1
2921,femenino,52,india,pago,158,22,0.32,computador,0,1,0
2922,masculino,30,canada,pago,248,29,0.49,celular,0,1,0
2923,otro,26,estados unidos,gratis,174,54,0.18,celular,8,0,0
2924,otro,16,reino unido,gratis,184,56,0.52,celular,12,0,1
2925,femenino,42,india,estudiante,101,58,0.48,celular,0,1,0
2926,masculino,59,australia,familiar,33,10,0.52,computador,0,1,0
2927,masculino,48,estados unidos,familiar,228,50,0.41,computador,0,1,1
2928,otro,25,australia,familiar,216,91,0.13,web,0,1,0
2929,femenino,47,canada,familiar,297,71,0.13,computador,0,1,0
2930,femenino,25,australia,gratis,198,5,0.1,computador,14,0,0
2931,otro,30,estados unidos,estudiante,28,72,0.46,celular,0,1,0
2932,masculino,31,india,pago,81,14,0.46,computador,0,1,1
2933,femenino,37,pakistan,pago,237,97,0.53,celular,0,1,0
2934,masculino,40,estados unidos,estudiante,240,50,0.05,celular,0,1,0
2935,otro,24,alemania,gratis,163,9,0.22,web,25,0,0
2936,femenino,40,india,estudiante,164,46,0.28,web,0,1,0
2937,otro,38,canada,familiar,203,50,0.54,celular,0,1,0
2938,otro,40,pakistan,pago,61,28,0.49,celular,0,1,1
2939,otro,41,pakistan,pago,136,77,0.23,celular,0,1,0
2940,masculino,31,francia,gratis,154,59,0.22,computador,28,0,0
2941,femenino,59,reino unido,gratis,198,94,0.21,web,28,0,0
2942,otro,44,canada,estudiante,232,39,auto%#,celular,0,1,0
2943,femenino,33,estados unidos,estudiante,107,18,0.42,celular,0,1,1
2945,masculino,38,alemania,pago,243,76,0.12,celular,0,1,0
2946,femenino,52,alemania,familiar,16,88,0.49,computador,0,1,0
2947,femenino,22,francia,estudiante,208,19,0.36,web,0,1,0
2948,femenino,52,francia,estudiante,111,50,0.16,celular,0,1,0
2949,femenino,51,reino unido,pago,288,32,0.07,celular,0,1,0
2950,femenino,29,australia,pago,124,55,0.19,computador,0,1,0
2951,masculino,38,reino unido,gratis,252,14,0.59,web,27,0,0
2952,femenino,23,pakistan,estudiante,192,36,0.3,computador,0,1,0
2953,otro,34,estados unidos,estudiante,122,50,0.53,celular,0,1,1
2954,femenino,57,estados unidos,familiar,190,68,0.34,computador,0,1,0
2955,otro,51,canada,pago,81,53,0.37,computador,0,1,0
2956,femenino,19,india,familiar,138,62,0.17,computador,0,1,1
2957,otro,38,reino unido,gratis,272,39,0.31,web,44,0,0
2958,otro,40,alemania,familiar,299,50,0.09,celular,0,1,1
2959,otro,29,alemania,familiar,195,71,0.58,computador,0,1,1
2960,femenino,34,pakistan,gratis,129,42,0.27,web,31,1,0
2961,masculino,23,canada,gratis,76,53,0.57,web,15,0,0
2962,otro,30,estados unidos,familiar,40,13,0.41,computador,0,1,0
2963,femenino,49,alemania,familiar,275,74,0.42,web,0,1,0
2964,femenino,46,australia,familiar,54,47,0.06,web,0,1,0
2965,masculino,36,australia,gratis,243,24,0.22,computador,22,0,0
2966,masculino,27,canada,estudiante,154,23,0.59,celular,0,1,1
2967,femenino,34,australia,estudiante,36,87,0.2,celular,0,1,0
2968,masculino,37,pakistan,pago,280,50,auto%#,computador,0,1,0
2969,femenino,38,india,pago,229,73,0.55,celular,0,1,1
2970,masculino,36,pakistan,familiar,147,36,0.38,celular,0,1,1
2971,masculino,56,pakistan,pago,126,46,0.33,celular,0,1,0
2972,masculino,35,canada,estudiante,288,65,0.54,computador,0,1,0
2973,femenino,22,india,gratis,181,7,0.48,web,18,1,1
2974,otro,44,alemania,estudiante,124,88,0.18,computador,0,1,0
2975,masculino,45,pakistan,gratis,86,54,0.38,computador,41,0,0
2976,otro,39,pakistan,pago,124,79,0.28,web,0,1,0
2977,femenino,41,reino unido,estudiante,127,5,0.38,web,0,1,1
2978,otro,52,pakistan,estudiante,187,94,0.47,web,0,1,0
2979,femenino,26,australia,familiar,154,99,0.5,web,0,1,0
2980,masculino,18,australia,gratis,234,69,0.26,web,44,0,1
2981,masculino,41,india,estudiante,90,87,0.26,celular,0,1,0
2982,otro,29,pakistan,familiar,74,99,0.34,computador,0,1,1
2983,masculino,51,pakistan,gratis,228,36,0.23,web,21,0,1
2984,masculino,42,canada,estudiante,43,35,0.34,computador,0,1,1
2985,masculino,55,reino unido,familiar,50,96,0.22,web,0,1,0
2986,otro,33,estados unidos,pago,107,79,0.21,celular,0,1,0
2987,otro,57,india,familiar,204,48,0.11,computador,0,1,0
2988,otro,32,francia,pago,95,90,0.44,web,0,1,1
2989,masculino,28,reino unido,gratis,156,14,0.15,celular,38,0,0
2991,otro,56,india,gratis,154,16,0.11,web,30,0,0
2992,masculino,51,pakistan,estudiante,259,36,0.27,web,0,1,0
2993,femenino,39,reino unido,estudiante,172,8,0.19,web,0,1,1
2994,masculino,59,india,estudiante,138,3,0.16,computador,0,1,1
2995,masculino,37,reino unido,pago,135,10,0.29,computador,0,1,0
2996,femenino,56,india,estudiante,167,51,0.2,web,0,1,0
2997,otro,18,estados unidos,gratis,271,42,0.31,computador,16,0,0
2998,femenino,29,australia,pago,271,64,0.34,celular,0,1,0
2999,otro,39,francia,estudiante,193,49,0.2,celular,0,1,1
3001,masculino,25,australia,gratis,154,15,0.18,computador,47,0,0
3002,masculino,19,estados unidos,pago,276,72,0.2,web,0,1,0
3003,otro,31,reino unido,estudiante,82,37,0.56,computador,0,1,0
3004,masculino,40,canada,pago,250,45,0.15,celular,0,1,0
3005,femenino,22,pakistan,gratis,60,46,0.02,computador,31,0,0
3006,otro,54,pakistan,gratis,115,84,0.28,computador,6,0,0
3007,otro,50,estados unidos,familiar,104,13,0.21,celular,0,1,1
3008,masculino,53,australia,familiar,219,61,0.23,computador,0,1,1
3009,femenino,54,francia,gratis,109,89,0.21,celular,30,0,0
3010,masculino,47,australia,familiar,163,50,0.05,computador,0,1,1
3011,otro,35,francia,gratis,265,50,0.22,web,48,0,0
3012,masculino,29,australia,pago,117,26,0.13,computador,0,1,0
3013,otro,54,francia,pago,219,22,0.38,computador,0,1,0
3014,femenino,47,estados unidos,pago,15,7,0.04,celular,0,1,0
3015,femenino,19,alemania,gratis,87,61,0.45,web,16,0,0
3016,masculino,37,australia,estudiante,50,53,0.42,web,0,1,0
3017,masculino,48,reino unido,estudiante,130,3,0.3,computador,0,1,0
3018,masculino,41,canada,familiar,104,56,0.17,web,0,1,1
3019,otro,55,australia,estudiante,166,17,0.13,computador,0,1,1
3020,masculino,28,australia,familiar,126,59,0.34,celular,0,1,0
3021,otro,38,reino unido,estudiante,148,82,0.31,computador,0,1,1
3022,masculino,54,pakistan,familiar,193,50,0.15,celular,0,1,1
3023,femenino,30,canada,familiar,294,40,0.54,web,0,1,0
3024,femenino,56,francia,pago,51,50,0.45,web,0,1,0
3025,masculino,43,australia,familiar,252,51,0.42,celular,0,1,0
3026,femenino,43,australia,gratis,215,71,0.55,web,42,0,0
3027,otro,54,reino unido,pago,173,43,0.18,celular,0,1,0
3029,otro,28,india,familiar,205,60,0.32,celular,0,1,0
3030,femenino,34,pakistan,gratis,76,23,0.03,web,48,0,0
3031,masculino,21,canada,gratis,200,34,0.48,computador,28,0,0
3032,masculino,19,alemania,estudiante,170,84,0.43,celular,0,1,0
3033,femenino,26,pakistan,pago,107,24,0.08,celular,0,1,1
3034,otro,57,estados unidos,pago,96,72,0.19,computador,0,1,0
3035,masculino,39,canada,familiar,128,21,0.31,computador,0,1,0
3036,femenino,28,canada,estudiante,223,62,0.3,web,0,1,0
3038,otro,18,canada,gratis,150,51,0.44,computador,14,0,0
3039,masculino,51,pakistan,gratis,251,10,0.23,celular,28,0,0
3040,otro,27,india,estudiante,226,39,0.12,web,0,1,0
3041,otro,42,canada,gratis,211,50,0.23,web,40,0,0
3042,femenino,51,reino unido,familiar,190,88,0.03,web,0,1,0
3043,otro,51,francia,estudiante,192,47,0.15,celular,0,1,0
3044,otro,57,canada,pago,130,66,0.43,celular,0,1,0
3045,masculino,22,reino unido,familiar,113,89,0.31,celular,0,1,0
3046,femenino,37,alemania,gratis,285,17,0.24,computador,11,0,0
3047,masculino,34,estados unidos,familiar,200,39,0.07,celular,0,1,0
3048,masculino,59,alemania,pago,277,57,0.2,celular,0,1,1
3049,masculino,21,estados unidos,familiar,269,4,0.4,computador,0,1,1
3050,masculino,20,india,gratis,190,9,0.21,web,15,0,1
3051,masculino,52,francia,pago,70,80,0.27,computador,0,1,0
3052,masculino,41,alemania,pago,58,33,0.21,computador,0,1,1
3053,femenino,51,india,gratis,206,49,0.55,web,43,0,0
3054,otro,55,australia,estudiante,54,12,0.46,celular,0,1,0
3055,masculino,59,india,pago,45,24,auto%#,celular,0,1,0
3056,masculino,56,pakistan,familiar,276,51,0.09,celular,0,1,1
3057,femenino,22,canada,familiar,100,92,0.6,computador,0,1,0
3058,femenino,20,reino unido,estudiante,213,39,0.39,computador,0,1,0
3059,otro,19,reino unido,pago,64,55,0.31,celular,0,1,0
3060,masculino,42,india,estudiante,92,25,0.13,computador,0,1,1
3061,masculino,47,alemania,gratis,274,8,0.34,celular,8,0,0
3062,otro,54,estados unidos,familiar,218,6,0.26,web,0,1,1
3063,otro,49,alemania,estudiante,72,99,0.43,computador,0,1,0
3064,otro,43,australia,pago,154,91,0.21,celular,0,1,0
3065,otro,41,reino unido,familiar,288,79,0.52,computador,0,1,0
3066,femenino,30,pakistan,familiar,234,13,0.16,celular,0,1,1
3067,otro,41,australia,gratis,64,70,0.49,computador,18,0,0
3068,femenino,43,india,gratis,36,41,0.07,web,7,0,1
3069,femenino,53,australia,gratis,14,28,0.34,celular,0,0,1
3070,masculino,24,india,gratis,59,96,0.39,celular,30,0,0
3071,masculino,17,francia,familiar,280,93,0.1,computador,0,1,0
3072,femenino,32,francia,pago,247,42,0.48,computador,0,1,0
3073,femenino,18,pakistan,gratis,104,78,0.55,celular,47,0,0
3074,masculino,34,francia,gratis,256,34,0.28,celular,36,0,0
3075,otro,34,india,familiar,222,77,0.18,web,0,1,0
3076,femenino,56,alemania,gratis,246,17,0.52,web,37,0,0
3077,femenino,38,pakistan,pago,114,71,0.34,celular,0,1,0
3078,otro,50,reino unido,estudiante,179,35,0.08,celular,0,1,1
3079,otro,30,canada,estudiante,18,6,0.47,computador,0,1,0
3080,masculino,51,pakistan,estudiante,87,65,0.34,web,0,1,0
3081,masculino,34,canada,estudiante,293,89,0.36,web,0,1,0
3082,otro,18,india,pago,12,70,0.46,computador,0,1,1
3083,masculino,42,pakistan,pago,226,65,0.16,computador,0,1,0
3084,femenino,23,pakistan,estudiante,128,55,auto%#,computador,0,1,0
3085,masculino,18,estados unidos,pago,97,24,0.49,computador,0,1,0
3086,femenino,45,australia,estudiante,236,31,0.38,computador,0,1,0
3087,masculino,26,alemania,familiar,110,58,0.19,computador,0,1,1
3088,masculino,18,australia,pago,27,50,0.11,computador,0,1,0
3089,masculino,50,india,gratis,40,88,0.2,computador,35,0,1
3090,otro,42,pakistan,estudiante,127,97,0.49,computador,0,1,0
3091,femenino,40,francia,familiar,213,29,0.18,computador,0,1,1
3092,femenino,50,reino unido,estudiante,207,31,0.34,computador,0,1,0
3093,masculino,28,estados unidos,estudiante,154,44,0.49,web,0,1,0
3094,femenino,36,canada,gratis,293,77,0.54,computador,22,0,0
3095,masculino,38,francia,gratis,191,85,0.5,computador,44,0,0
3096,femenino,48,canada,familiar,272,71,0.06,computador,0,1,0
3097,otro,43,reino unido,pago,196,78,0.44,celular,0,1,0
3099,masculino,35,australia,estudiante,76,84,0.14,web,0,1,0
3100,femenino,47,reino unido,pago,135,68,0.5,computador,0,1,0
3101,otro,30,pakistan,gratis,42,99,0.05,web,35,0,0
3102,femenino,37,reino unido,familiar,220,58,0.06,computador,0,1,0
3103,otro,36,australia,gratis,118,26,0.53,computador,41,0,0
3104,masculino,39,canada,gratis,244,87,0.15,computador,33,1,0
3105,femenino,55,estados unidos,pago,144,31,0.09,web,0,1,1
3106,femenino,18,alemania,familiar,192,89,0.22,celular,0,1,1
3107,femenino,19,pakistan,pago,279,85,0.12,celular,0,1,0
3108,otro,50,canada,gratis,209,21,0.35,celular,21,0,0
3109,masculino,57,india,estudiante,248,72,0.2,celular,0,1,0
3110,femenino,51,francia,pago,46,82,0.22,celular,0,1,0
3111,femenino,34,india,pago,33,68,0.23,celular,0,1,0
3112,femenino,23,pakistan,estudiante,53,85,0.21,web,0,1,0
3113,otro,32,estados unidos,gratis,82,10,0.29,celular,22,0,0
3114,femenino,38,alemania,pago,244,39,0.18,web,0,1,0
3115,masculino,21,francia,familiar,285,80,0.29,computador,0,1,1
3116,otro,38,canada,pago,154,63,0.5,celular,0,1,1
3117,masculino,38,francia,gratis,154,71,0.23,web,11,0,0
3118,masculino,59,estados unidos,estudiante,151,61,0.07,celular,0,1,1
3119,otro,20,francia,pago,185,22,0.45,celular,0,1,0
3120,femenino,52,estados unidos,estudiante,10,34,0.38,celular,0,1,0
3121,femenino,40,canada,pago,141,79,0.46,web,41,0,1
3122,otro,28,australia,gratis,110,49,0.43,celular,13,0,1
3123,femenino,49,india,pago,148,52,0.56,computador,0,1,0
3124,femenino,26,australia,pago,77,48,0.12,computador,0,1,0
3125,otro,16,india,familiar,122,46,0.21,web,0,1,0
3126,femenino,37,alemania,pago,81,2,0.32,celular,0,1,0
3127,otro,46,pakistan,pago,190,88,0.41,celular,26,0,0
3128,masculino,40,india,pago,111,89,0.25,computador,0,1,0
3129,otro,38,canada,familiar,68,8,0.19,computador,0,1,0
3130,masculino,38,australia,pago,51,35,0.06,computador,0,1,0
3131,masculino,51,reino unido,familiar,102,55,0.53,web,0,1,0
3132,femenino,23,estados unidos,familiar,273,14,0.12,celular,0,1,0
3133,otro,18,francia,estudiante,74,30,0.38,computador,0,1,0
3134,masculino,34,pakistan,familiar,200,17,0.34,computador,0,1,1
3135,femenino,28,estados unidos,pago,248,81,0.08,web,0,1,0
3136,otro,51,canada,estudiante,127,62,0.17,computador,0,1,1
3137,femenino,54,francia,estudiante,231,79,0.48,web,0,1,0
3138,masculino,26,india,familiar,88,12,0.32,celular,0,1,0
3139,otro,27,india,pago,226,15,0.07,celular,0,1,0
3140,femenino,41,estados unidos,familiar,246,65,0.44,computador,0,1,0
3141,masculino,49,australia,familiar,177,57,0.46,computador,0,1,1
3142,masculino,21,reino unido,gratis,203,70,0.56,computador,20,0,1
3143,otro,31,alemania,estudiante,49,39,0.54,celular,0,1,0
3144,otro,55,reino unido,gratis,251,88,0.49,celular,37,0,0
3145,femenino,16,pakistan,familiar,215,58,0.48,celular,0,1,1
3146,masculino,45,india,familiar,149,9,0.19,computador,0,1,0
3147,otro,48,pakistan,familiar,154,50,0.32,web,0,1,1
3148,masculino,21,india,estudiante,39,68,0.53,computador,0,1,1
3149,masculino,21,india,pago,200,94,0.41,web,0,1,1
3150,otro,19,francia,pago,266,17,0.52,celular,0,1,0
3151,masculino,35,australia,gratis,129,59,0.02,celular,32,0,0
3152,femenino,35,francia,estudiante,242,34,0.57,web,0,1,0
3153,masculino,52,estados unidos,familiar,114,50,0.47,web,0,1,1
3154,masculino,38,reino unido,pago,132,80,0.49,computador,0,1,0
3155,otro,53,estados unidos,gratis,100,42,0.01,celular,21,0,1
3156,otro,35,canada,pago,26,50,0.34,computador,0,1,1
3157,masculino,35,reino unido,familiar,180,41,0.04,celular,0,1,1
3158,otro,17,pakistan,estudiante,277,50,0.45,web,0,1,0
3159,femenino,48,canada,familiar,185,94,0.38,celular,0,1,0
3160,femenino,59,estados unidos,familiar,113,33,0.4,celular,0,1,0
3161,masculino,51,francia,estudiante,251,10,0.12,computador,0,1,0
3162,otro,25,pakistan,gratis,100,63,0.46,computador,37,0,0
3163,masculino,18,india,estudiante,163,64,0.04,celular,0,1,0
3164,femenino,43,canada,estudiante,66,20,0.16,celular,0,1,0
3165,femenino,18,reino unido,gratis,243,37,0.53,celular,21,0,0
3166,femenino,20,australia,estudiante,154,31,0.11,computador,0,1,0
3167,femenino,36,pakistan,estudiante,213,50,0.35,celular,0,1,1
3168,femenino,16,canada,gratis,24,19,0.5,celular,46,0,0
3169,masculino,38,canada,gratis,85,67,0.4,celular,13,0,0
3170,masculino,24,alemania,estudiante,212,61,0.07,celular,0,1,0
3171,otro,22,australia,gratis,256,18,0.02,computador,48,0,0
3172,otro,30,reino unido,pago,23,32,0.42,computador,0,1,0
3173,femenino,18,australia,pago,281,81,0.2,web,0,1,1
3174,femenino,24,pakistan,pago,138,7,0.54,web,0,1,0
3175,femenino,27,reino unido,familiar,154,46,0.46,web,0,1,1
3176,masculino,37,francia,familiar,64,97,0.21,web,0,1,0
3177,masculino,44,alemania,estudiante,242,22,0.48,celular,0,1,0
3178,masculino,24,francia,familiar,51,78,0.54,computador,0,1,0
3179,otro,38,francia,familiar,100,17,0.07,web,0,1,0
3180,otro,41,estados unidos,pago,213,3,0.14,web,0,1,0
3181,otro,44,reino unido,pago,287,96,0.4,web,0,1,0
3182,femenino,37,reino unido,gratis,38,5,0.48,computador,40,0,0
3183,femenino,54,estados unidos,pago,106,61,0.57,computador,0,1,0
3184,otro,33,canada,pago,174,85,0.46,computador,0,1,0
3185,otro,32,reino unido,pago,157,97,0.09,celular,0,1,0
3186,femenino,25,canada,gratis,154,36,0.19,web,11,0,0
3187,masculino,22,australia,estudiante,165,43,0.18,computador,0,1,1
3188,otro,53,alemania,pago,34,37,0.05,web,0,1,0
3189,otro,38,francia,familiar,122,10,0.31,web,0,1,0
3190,otro,22,estados unidos,familiar,236,4,0.53,web,0,1,1
3191,femenino,42,pakistan,familiar,31,72,0.36,celular,0,1,0
3192,femenino,45,estados unidos,estudiante,104,66,0.12,computador,0,1,1
3193,masculino,34,francia,gratis,64,34,0.5,celular,16,0,0
3194,femenino,39,reino unido,familiar,37,9,0.34,celular,0,1,0
3195,masculino,38,estados unidos,familiar,282,93,0.1,celular,0,1,0
3196,femenino,48,canada,gratis,291,55,0.1,computador,31,0,1
3197,masculino,29,francia,familiar,154,98,0.58,celular,0,1,0
3198,masculino,16,australia,familiar,71,57,0.54,computador,0,1,0
3199,masculino,42,alemania,estudiante,107,38,0.15,celular,0,1,0
